Age,Avg Monthly GB Download,Avg Monthly Long Distance Charges,Churn Category,Churn Reason,Churn Score,City,CLTV,Contract,Country,Customer ID,Customer Status,Dependents,Device Protection Plan,Gender,Internet Service,Internet Type,Lat Long,Latitude,Longitude,Married,Monthly Charge,Multiple Lines,Number of Dependents,Number of Referrals,Offer,Online Backup,Online Security,Paperless Billing,Partner,Payment Method,Phone Service,Population,Premium Tech Support,Quarter,Referred a Friend,Satisfaction Score,Senior Citizen,State,Streaming Movies,Streaming Music,Streaming TV,Tenure in Months,Total Charges,Total Extra Data Charges,Total Long Distance Charges,Total Refunds,Total Revenue,Under 30,Unlimited Data,Zip Code,Churn
-0.44807916712295365,0.38957562459271466,-0.26977585582056884,0.5589458729344494,0.5284415882214778,-0.2397179174742814,-1.5808664965318024,-0.8792004467548241,0.24974068181205666,0.0,-0.6908536543727295,0.6778125681333145,1.8712555795747026,1.4067190021292009,-0.9978730922393376,0.5289099032351693,-0.7985572429541669,-0.12071660281104084,-0.15095318340901676,-0.5670204266972012,1.0457584321273854,0.15092285079477202,-0.8839058247082795,2.7417344322027897,-0.2883866100090982,0.7563089009869143,1.388997454754302,1.5582759204589662,-1.185089389062386,1.0457584321273854,-0.8149410967049442,0.32818348909676,-0.9932506673168698,-0.6296285500205587,0.0,1.0945903001200974,-0.21438620602805106,-0.4439721837176719,0.0,-0.8230315622021749,-0.7578269432909164,1.305532300378682,-1.0243735978097868,-0.7821538477779423,-0.27371741894237445,-0.7314779186929657,-0.2401543859283496,-0.8406011839737035,-0.5145983775000397,0.7040978025096644,-0.03957968846826037,0
1.6701284445401123,0.05629568831394417,0.6721041095199174,0.5589458729344494,0.5284415882214778,-0.2397179174742814,-0.2900210530256312,-1.620746399277038,-0.9232080537652363,0.0,-1.2120670875649666,0.6778125681333145,-0.5344005441668631,1.4067190021292009,1.0021314411393631,0.5289099032351693,0.2699775674185028,0.30149550760798327,0.4480080844492702,0.2605944825062672,1.0457584321273854,1.349134256568773,1.1313422448936068,-0.47483826969040815,1.4466122520866291,0.7563089009869143,1.388997454754302,1.5582759204589662,0.8438182041197546,1.0457584321273854,-0.8149410967049442,0.32818348909676,-1.0553296573979727,1.5882380174268593,0.0,1.0945903001200974,1.4453399714088946,2.252393363084913,0.0,-0.8230315622021749,-0.7578269432909164,1.305532300378682,-0.0816554975024726,0.4248745758524417,-0.27371741894237445,0.3222111991459649,-0.2401543859283496,0.43175016811538364,-0.5145983775000397,0.7040978025096644,0.07542708777596797,0
1.1994156419483197,-0.3245956674332221,-0.8483500280784517,0.5589458729344494,0.5284415882214778,-1.5700528844450714,-0.16708339173932912,0.5355578722210035,1.4226894173893498,0.0,-1.7259048589667478,0.6778125681333145,-0.5344005441668631,1.4067190021292009,-0.9978730922393376,0.5289099032351693,0.2699775674185028,-0.27175182930239905,-0.6000186759525173,-0.3567750681682899,1.0457584321273854,1.4813506875507316,-0.8839058247082795,-0.47483826969040815,-0.2883866100090982,-2.1552737260364796,1.388997454754302,1.5582759204589662,0.8438182041197546,1.0457584321273854,-0.8149410967049442,0.32818348909676,-0.7658644656620602,1.5882380174268593,0.0,1.0945903001200974,-0.21438620602805106,2.252393363084913,0.0,1.2150202324250032,1.3195624790765956,1.305532300378682,1.5988419856540437,2.53232679109352,-0.27371741894237445,-0.036949097387920106,-0.2401543859283496,2.0059095871397994,-0.5145983775000397,0.7040978025096644,-0.033497599339959834,0
0.022633635468838776,-0.6578756037119926,0.7470924938572522,0.5589458729344494,0.5284415882214778,-1.4275169951267725,-0.9969126054218679,-1.6232772728351341,-0.9232080537652363,0.0,0.5040035556811727,0.6778125681333145,-0.5344005441668631,-0.7108740256486239,1.0021314411393631,0.5289099032351693,-0.7985572429541669,1.2729266234501282,1.0939353575185253,-0.137299098306981,1.0457584321273854,0.1343957969220272,-0.8839058247082795,-0.47483826969040815,0.05861316241004725,0.17399237558223551,1.388997454754302,1.5582759204589662,0.8438182041197546,1.0457584321273854,2.4893812205821533,0.32818348909676,-1.054524666679911,1.5882380174268593,0.0,1.0945903001200974,-0.21438620602805106,-0.4439721837176719,0.0,-0.8230315622021749,-0.7578269432909164,1.305532300378682,-0.942398110826542,-0.7300303909408857,-0.27371741894237445,-0.5147178406576621,-0.2401543859283496,-0.7352388896823949,-0.5145983775000397,0.7040978025096644,1.2293652705726243,0
-1.5071829729544866,-0.9911555399907631,-0.8140880938553593,0.5589458729344494,0.5284415882214778,-1.7125887737633703,-0.2746538453648434,-0.20851895385930652,0.24974068181205666,0.0,1.5980600545988406,0.6778125681333145,-0.5344005441668631,-0.7108740256486239,-0.9978730922393376,-1.8906811800711734,1.3385123777911725,-0.27518444808629355,-0.6066677009593058,0.6470779763817546,1.0457584321273854,-1.4769919556705946,-0.8839058247082795,-0.47483826969040815,0.05861316241004725,0.7563089009869143,-0.719943723854331,-0.6417348730547446,0.8438182041197546,1.0457584321273854,-0.8149410967049442,0.32818348909676,1.277107271987899,-0.6296285500205587,0.0,1.0945903001200974,-0.21438620602805106,-0.4439721837176719,0.0,-0.8230315622021749,-0.7578269432909164,-0.7659710906501052,-0.28659421496058435,-0.7683866504883601,-0.27371741894237445,-0.5745416405546904,-0.2401543859283496,-0.7834254469081644,1.9432630255425225,-1.4202572376105007,0.021241202814745,0
-1.3895047723065386,1.5322496918342134,-0.9349745410198556,0.5589458729344494,0.5284415882214778,-0.5247896961108792,0.8112954959974912,0.992802361717067,1.4226894173893498,0.0,1.4923422356023017,0.6778125681333145,-0.5344005441668631,-0.7108740256486239,-0.9978730922393376,0.5289099032351693,-0.7985572429541669,-1.4285443594748473,-1.210647077479613,1.769470431712074,1.0457584321273854,-0.025916625643598035,-0.8839058247082795,-0.47483826969040815,0.05861316241004725,0.7563089009869143,1.388997454754302,-0.6417348730547446,-1.185089389062386,1.0457584321273854,-0.8149410967049442,0.32818348909676,-1.0199574181984428,1.5882380174268593,0.0,1.0945903001200974,1.4453399714088946,-0.4439721837176719,0.0,-0.8230315622021749,-0.7578269432909164,1.305532300378682,1.4758787551791768,0.9355996629857415,-0.27371741894237445,-0.18315551604153366,2.256287337046111,0.6832800127098716,1.9432630255425225,0.7040978025096644,-0.6759873781658893,0
0.7875419396805015,-0.3245956674332221,-0.43268165627753696,0.5589458729344494,0.5284415882214778,-1.5700528844450714,-0.13634897641775362,0.7270606381169563,-0.9232080537652363,0.0,-1.6914851039446188,0.6778125681333145,-0.5344005441668631,-0.7108740256486239,-0.9978730922393376,0.5289099032351693,0.2699775674185028,-0.9479777297296166,-0.9282482443075903,0.6972045271039027,1.0457584321273854,0.9871917767556608,1.1313422448936068,-0.47483826969040815,0.7526127072483382,-1.5729572006318007,1.388997454754302,1.5582759204589662,0.8438182041197546,1.0457584321273854,-0.8149410967049442,0.32818348909676,1.6980227127437513,-0.6296285500205587,0.0,1.0945903001200974,-0.21438620602805106,-0.4439721837176719,0.0,-0.8230315622021749,-0.7578269432909164,1.305532300378682,1.1069890637545756,1.502977771056236,-0.27371741894237445,0.2770322074644888,-0.2401543859283496,1.2778287071616237,-0.5145983775000397,0.7040978025096644,-1.9322152417566911,0
-0.801113769066798,-0.5150413453068052,-1.4133487169649208,0.5589458729344494,0.5284415882214778,0.3304256397989143,-0.5205291679374475,-0.34940424859333347,-0.9232080537652363,0.0,-0.039336862882432995,0.6778125681333145,-0.5344005441668631,-0.7108740256486239,-0.9978730922393376,0.5289099032351693,-0.7985572429541669,1.6024580267040007,1.7859755283652343,-1.3269725671283839,-0.9562437837251772,0.030275357523734517,-0.8839058247082795,-0.47483826969040815,-0.6353863824282436,0.7563089009869143,1.388997454754302,-0.6417348730547446,0.8438182041197546,-0.9562437837251772,-0.8149410967049442,0.32818348909676,-1.0146539499382723,1.5882380174268593,0.0,-0.9135838312200292,1.4453399714088946,-0.4439721837176719,0.0,1.2150202324250032,1.3195624790765956,-0.7659710906501052,-0.28659421496058435,-0.24547859784434403,-0.27371741894237445,-0.8545692233891939,3.5841540903227984,-0.4594628045703487,-0.5145983775000397,0.7040978025096644,1.409616275647713,0
-0.2715618661510315,0.15151852725073575,-1.492215810836945,0.5589458729344494,0.5284415882214778,0.0928658242684161,0.324667253405879,-0.1865847163558053,-0.9232080537652363,0.0,0.35403176594189695,-0.4604924479570788,-0.5344005441668631,-0.7108740256486239,-0.9978730922393376,0.5289099032351693,-0.7985572429541669,-1.2054241385217044,-1.0025265129634617,0.8953692976011792,-0.9562437837251772,-1.156367110539345,-0.8839058247082795,-0.47483826969040815,-0.6353863824282436,0.7563089009869143,-0.719943723854331,1.5582759204589662,-1.185089389062386,-0.9562437837251772,0.8372200619386045,-3.047075898766999,-0.328754505754616,-0.6296285500205587,0.0,-0.9135838312200292,0.6154768826904218,-0.4439721837176719,0.0,-0.8230315622021749,-0.7578269432909164,-0.7659710906501052,-1.2703000587595208,-0.9817001125441225,-0.27371741894237445,-0.8914229074299809,-0.2401543859283496,-1.046751144430502,-0.5145983775000397,0.7040978025096644,-0.3492133168181059,0
0.4345073377366571,0.10390710778233996,-1.039699698456478,-1.8513211047691138,-1.8559762100408905,1.6132486436636047,0.25807602020913206,0.15930133658402135,-0.9232080537652363,0.0,0.2606067165961186,-1.598797464047472,-0.5344005441668631,-0.7108740256486239,-0.9978730922393376,0.5289099032351693,0.2699775674185028,0.9090690323573107,0.797728761259173,-1.288339395405348,1.0457584321273854,0.6186384753934507,-0.8839058247082795,-0.47483826969040815,-0.2883866100090982,0.7563089009869143,1.388997454754302,-0.6417348730547446,0.8438182041197546,1.0457584321273854,-0.8149410967049442,0.32818348909676,-0.2798394815335793,-0.6296285500205587,0.0,1.0945903001200974,-0.21438620602805106,-0.4439721837176719,0.0,1.2150202324250032,1.3195624790765956,-0.7659710906501052,-1.1063490847930315,-0.8146640689301646,-0.27371741894237445,-0.849131794596291,2.950903967078754,-0.9098466824940659,-0.5145983775000397,0.7040978025096644,0.8003015284306957,1
